age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income50k
27,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Other-relative,White,Male,0,0,40,United-States,0
31,Private,Some-school,11,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,4386,0,40,Latin-America,1
35,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
55,Private,Some-college,10,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,6,United-States,1
54,Self-employed,Bachelors,13,Married,Managerial-ProfSpecialty,Wife,White,Female,0,1977,35,United-States,1
56,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,48,United-States,1
21,Private,Some-school,11,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
66,Private,other,4,other,Service,Not-in-family,White,Female,0,0,20,Europe,0
46,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,50,United-States,0
23,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,38,United-States,0
43,Private,Masters,14,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,45,United-States,0
40,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,55,United-States,0
52,Private,other,3,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,Latin-America,0
59,Official,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
36,Official,Some-school,11,other,Tech-Sales-AdmSupport,Own-child,Black,Female,0,0,40,United-States,0
33,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,40,United-States,0
20,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
21,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,35,United-States,0
59,,other,6,other,,Unmarried,White,Female,0,0,40,United-States,0
42,Self-employed,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
62,Private,HS-grad,9,other,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,43,United-States,0
54,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,other,4,Never-married,Operator-Fabricator-Laborer,Own-child,White,Female,0,0,30,United-States,0
36,Private,Some-school,12,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
21,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Other-relative,White,Female,0,0,45,United-States,0
30,Private,HS-grad,9,other,Farming-Forestry-Fishing,Unmarried,White,Female,0,0,14,United-States,0
46,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,1
32,Private,other,3,Married,Operator-Fabricator-Laborer,Wife,Asian-Pac-Islander,Female,0,0,40,Asia,1
21,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Other-relative,White,Male,0,0,64,United-States,0
39,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,0
54,Private,HS-grad,9,other,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,43,United-States,0
32,Private,Some-college,10,Married,Operator-Fabricator-Laborer,Husband,White,Male,3464,0,40,United-States,0
23,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Own-child,White,Male,0,0,40,United-States,0
42,Private,other,2,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,Europe,0
62,,other,6,other,,Not-in-family,White,Female,0,0,30,United-States,0
28,Private,Some-college,10,Never-married,Service,Not-in-family,White,Male,0,0,35,United-States,0
28,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
35,Private,Some-school,12,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
19,Private,Some-college,10,Never-married,Managerial-ProfSpecialty,Own-child,White,Female,0,0,40,United-States,0
27,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,Black,Male,0,0,35,United-States,0
54,Private,other,2,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,50,United-States,0
19,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,35,United-States,0
27,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,30,United-States,0
30,Private,HS-grad,9,Never-married,Service,Not-in-family,White,Male,0,0,50,,0
35,Private,Some-school,12,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,35,United-States,0
66,,other,5,Married,,Husband,White,Male,0,0,40,United-States,0
19,Official,Some-college,10,Never-married,Managerial-ProfSpecialty,Own-child,White,Female,0,0,20,United-States,0
30,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,1
32,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,0
31,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
26,Private,Some-school,11,Never-married,Tech-Sales-AdmSupport,Other-relative,Black,Male,0,0,65,United-States,0
44,Private,Some-college,10,other,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,25,United-States,0
52,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
30,Private,Some-college,10,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,40,United-States,0
32,Self-employed,HS-grad,9,Never-married,Service,Not-in-family,White,Female,0,0,60,United-States,0
19,Self-employed,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Own-child,White,Male,0,0,40,United-States,0
33,Private,HS-grad,9,other,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,30,United-States,0
20,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,40,United-States,0
61,Private,other,4,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
33,Private,Some-college,10,Never-married,Service,Not-in-family,Black,Female,0,0,35,United-States,0
24,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,35,United-States,0
31,Self-employed,Bachelors,13,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,60,United-States,0
20,,HS-grad,9,Never-married,,Own-child,White,Female,0,0,20,United-States,0
32,Private,Some-school,11,Divorced,Managerial-ProfSpecialty,Unmarried,White,Female,0,0,50,United-States,0
29,Private,Some-school,12,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,40,United-States,0
61,Private,other,6,Divorced,Service,Not-in-family,White,Male,0,0,24,United-States,0
48,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Wife,White,Female,0,0,50,United-States,0
29,Official,Some-school,12,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
61,,MS-grad,8,Never-married,,Not-in-family,Black,Male,0,0,52,United-States,0
34,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Not-in-family,Black,Male,0,0,48,,0
22,Private,Some-school,12,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,15,United-States,0
32,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,1672,40,United-States,0
38,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
27,Private,Some-college,10,Divorced,Operator-Fabricator-Laborer,Unmarried,White,Female,0,0,40,United-States,0
26,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Asia,0
35,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,8614,0,40,United-States,1
62,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,40,United-States,0
28,Private,HS-grad,9,Never-married,Service,Unmarried,White,Female,0,0,40,United-States,0
50,Private,HS-grad,9,other,PrecisionProduction-Craft-Repair,Not-in-family,Black,Male,0,0,40,United-States,0
34,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,99999,0,50,United-States,1
37,Self-employed,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
63,Private,other,2,other,Operator-Fabricator-Laborer,Unmarried,White,Female,0,0,44,Europe,0
35,Private,other,5,Never-married,Operator-Fabricator-Laborer,Not-in-family,Black,Male,0,0,40,United-States,0
55,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,1
40,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,40,United-States,1
25,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,Other,Male,0,0,50,United-States,0
51,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,0
37,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,7298,0,40,United-States,1
54,Self-employed,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,7298,0,55,United-States,1
47,Official,Some-college,10,Married,Service,Husband,White,Male,0,0,40,United-States,1
26,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Own-child,White,Female,0,0,40,United-States,0
46,Private,Some-school,11,other,PrecisionProduction-Craft-Repair,Unmarried,White,Male,0,0,40,United-States,0
24,Private,MS-grad,8,Never-married,PrecisionProduction-Craft-Repair,Other-relative,White,Male,0,0,40,United-States,0
19,Private,other,4,Never-married,Tech-Sales-AdmSupport,Own-child,White,Male,0,0,80,United-States,0
35,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,1902,40,United-States,1
36,Official,Bachelors,13,Never-married,Managerial-ProfSpecialty,Own-child,Black,Male,0,0,35,United-States,0
18,Private,MS-grad,8,Never-married,Service,Own-child,White,Female,0,0,20,United-States,0
46,Official,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
30,Private,HS-grad,9,Never-married,Service,Unmarried,Black,Female,0,0,32,United-States,0
29,Private,HS-grad,9,Never-married,Service,Not-in-family,Black,Female,0,0,40,United-States,0
65,Private,HS-grad,9,other,Service,Unmarried,Black,Female,0,0,20,Latin-America,0
41,Private,Masters,14,Married,Managerial-ProfSpecialty,Wife,White,Female,0,0,40,United-States,1
34,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,0
58,Private,other,4,Married,Operator-Fabricator-Laborer,Husband,Black,Male,0,0,40,United-States,0
39,Official,HS-grad,9,Never-married,Service,Unmarried,Black,Female,0,0,40,United-States,0
21,Private,Some-college,10,Never-married,Service,Own-child,White,Female,0,0,40,United-States,0
31,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,50,United-States,1
33,Official,Doctorate,16,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
28,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,60,United-States,0
32,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Unmarried,Black,Female,2977,0,35,United-States,0
32,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,55,United-States,1
31,Private,HS-grad,9,other,Service,Unmarried,Black,Female,0,0,40,United-States,0
41,Self-employed,Masters,15,Married,Managerial-ProfSpecialty,Husband,White,Male,15024,0,40,United-States,1
48,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,Asian-Pac-Islander,Male,0,0,45,Asia,1
27,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Own-child,White,Male,0,0,40,United-States,0
45,Private,HS-grad,9,other,PrecisionProduction-Craft-Repair,Unmarried,Black,Female,0,0,40,United-States,0
34,Self-employed,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,0
17,Private,other,6,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,10,United-States,0
25,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Own-child,Black,Male,0,0,23,United-States,0
34,Self-employed,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,62,United-States,1
33,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,40,United-States,0
21,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,20,United-States,0
22,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,50,United-States,0
61,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,42,United-States,0
40,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,30,United-States,1
58,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,12,United-States,0
30,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,58,United-States,0
24,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Own-child,White,Male,0,0,60,United-States,0
52,Self-employed,MS-grad,8,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
50,Private,HS-grad,9,other,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,40,United-States,0
49,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,Black,Male,0,0,30,United-States,0
22,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,40,United-States,0
32,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,35,,1
21,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,40,United-States,0
25,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Own-child,White,Female,0,0,50,United-States,0
34,Self-employed,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,45,United-States,0
48,Private,other,6,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,45,United-States,1
61,,HS-grad,9,Divorced,,Not-in-family,White,Female,0,0,99,United-States,0
21,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Unmarried,Black,Female,0,0,40,United-States,0
20,Private,other,4,Never-married,Operator-Fabricator-Laborer,Own-child,White,Female,0,0,52,United-States,0
30,Official,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,1
44,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,1902,40,United-States,1
44,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,Black,Male,0,0,60,United-States,0
29,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,60,United-States,0
31,Private,Masters,15,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,35,United-States,0
35,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
27,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,45,United-States,0
37,Self-employed,other,5,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,70,United-States,1
33,Self-employed,Bachelors,13,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,40,,0
44,Private,other,4,Married,Service,Wife,White,Female,0,0,55,United-States,0
34,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
28,Official,Some-school,12,Never-married,PrecisionProduction-Craft-Repair,Own-child,White,Male,0,0,5,United-States,0
30,Private,Some-college,10,Married,Service,Wife,White,Female,0,0,45,United-States,0
41,Official,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,35,United-States,0
23,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,40,United-States,0
19,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Other-relative,White,Male,0,0,70,United-States,0
48,Private,other,2,Married,Farming-Forestry-Fishing,Husband,White,Male,3781,0,50,Latin-America,0
26,Official,Some-college,10,Never-married,Service,Not-in-family,White,Male,0,0,20,United-States,0
32,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,Black,Male,0,0,40,United-States,1
26,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,48,United-States,0
36,Private,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,7298,0,55,United-States,1
49,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
33,,HS-grad,9,Divorced,,Not-in-family,Black,Male,0,1741,40,United-States,0
54,Private,Masters,14,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,1
36,Private,HS-grad,9,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,55,United-States,0
41,Private,HS-grad,9,Divorced,Operator-Fabricator-Laborer,Unmarried,White,Male,0,0,48,United-States,0
27,Private,Bachelors,13,Never-married,Service,Not-in-family,White,Male,0,0,35,United-States,0
68,,Bachelors,13,Married,,Husband,White,Male,0,2377,35,United-States,1
21,,Some-college,10,Never-married,,Own-child,White,Male,0,0,75,United-States,0
56,,HS-grad,9,Divorced,,Own-child,White,Male,0,0,40,United-States,0
40,Self-employed,Some-school,11,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,60,United-States,0
46,Private,HS-grad,9,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
